epoch,acc,auc,auprc,learning_rate,loss,precision,recall,val_acc,val_auc,val_auprc,val_loss,val_precision,val_recall
0,0.6932373642921448,0.7577126026153564,0.44918301701545715,0.0010000000474974513,0.5988792181015015,0.39966320991516113,0.7072262167930603,0.7670863270759583,0.8214853405952454,0.551969587802887,0.47604605555534363,0.47983595728874207,0.7185261249542236
1,0.732362687587738,0.8086273074150085,0.5366546511650085,0.0010000000474974513,0.5358655452728271,0.4456939995288849,0.747951328754425,0.7603417038917542,0.8266758918762207,0.5597978830337524,0.48440974950790405,0.471009761095047,0.7400204539299011
2,0.73000168800354,0.8099142909049988,0.5437703728675842,0.0010000000474974513,0.5344459414482117,0.44251853227615356,0.7417432069778442,0.8021582961082458,0.8274614810943604,0.5536482334136963,0.4233775734901428,0.5437331199645996,0.6171954870223999
