epoch,acc,auc,auprc,learning_rate,loss,precision,recall,val_acc,val_auc,val_auprc,val_loss,val_precision,val_recall
0,0.7013333439826965,0.7698119282722473,0.4484148621559143,9.999999747378752e-05,0.5784479975700378,0.4109926223754883,0.737849771976471,0.7066097259521484,0.8467147946357727,0.5979273319244385,0.5515122413635254,0.41767069697380066,0.8515864610671997
1,0.7160000205039978,0.8129808306694031,0.5452010035514832,9.999999747378752e-05,0.5302123427391052,0.4306335151195526,0.7908689379692078,0.7958633303642273,0.854011058807373,0.6376186013221741,0.4263446033000946,0.5270164608955383,0.6888433694839478
